,YEAR,MAKE,MODEL,CLASS,ENGINE_SIZE,CYLINDERS,TRANSMISSION,FUEL_TYPE,FUEL_CONSUMPTION_CITY,FUEL_CONSUMPTION_HWY,FUEL_CONSUMPTION_COMB_L,FUEL_CONSUMPTION_COMB_mpg,CO2_EMISSIONS,CO2_Rating,Smog_Rating
0,2020,ACURA,ILX,COMPACT,2.4,4.0,AM8,Z,9.9,7.0,8.6,33.0,199.0,6.0,3.0
1,2020,ACURA,MDX SH-AWD,SUV: SMALL,3.5,6.0,AS9,Z,12.3,9.2,10.9,26.0,254.0,4.0,3.0
2,2020,ACURA,MDX SH-AWD A-SPEC,SUV: SMALL,3.5,6.0,AS9,Z,12.2,9.5,11.0,26.0,258.0,4.0,3.0
3,2020,ACURA,MDX HYBRID AWD,SUV: SMALL,3.0,6.0,AM7,Z,9.1,9.0,9.0,31.0,210.0,5.0,3.0
4,2020,ACURA,RDX AWD,SUV: SMALL,2.0,4.0,AS10,Z,11.0,8.6,9.9,29.0,232.0,5.0,6.0
5,2020,ACURA,RDX AWD A-SPEC,SUV: SMALL,2.0,4.0,AS10,Z,11.3,9.1,10.3,27.0,241.0,5.0,6.0
6,2020,ACURA,RLX HYBRID,MID-SIZE,3.5,6.0,AM7,Z,8.4,8.2,8.4,34.0,196.0,6.0,7.0
7,2020,ACURA,TLX A-SPEC,COMPACT,2.4,4.0,AM8,Z,10.2,7.4,8.9,32.0,209.0,5.0,3.0
8,2020,ACURA,TLX SH-AWD,COMPACT,3.5,6.0,AS9,Z,11.4,7.7,9.8,29.0,228.0,5.0,3.0
9,2020,ACURA,TLX SH-AWD A-SPEC/LIMITED EDITION,COMPACT,3.5,6.0,AS9,Z,12.0,8.2,10.3,27.0,240.0,5.0,3.0
10,2020,ALFA ROMEO,4C SPIDER,TWO-SEATER,1.8,4.0,AM6,Z,9.7,6.9,8.4,34.0,197.0,6.0,1.0
11,2020,ALFA ROMEO,GIULIA,MID-SIZE,2.0,4.0,A8,Z,10.0,7.2,8.7,32.0,205.0,6.0,3.0
12,2020,ALFA ROMEO,GIULIA AWD,MID-SIZE,2.0,4.0,A8,Z,10.5,7.7,9.2,31.0,217.0,5.0,3.0
13,2020,ALFA ROMEO,GIULIA QUADRIFOGLIO,MID-SIZE,2.9,6.0,A8,Z,13.5,9.3,11.6,24.0,271.0,4.0,3.0
14,2020,ALFA ROMEO,STELVIO,SUV: SMALL,2.0,4.0,A8,Z,10.3,8.1,9.3,30.0,218.0,5.0,3.0
15,2020,ALFA ROMEO,STELVIO AWD,SUV: SMALL,2.0,4.0,A8,Z,10.8,8.3,9.6,29.0,226.0,5.0,3.0
16,2020,ALFA ROMEO,STELVIO AWD QUADRIFOGLIO,SUV: SMALL,2.9,6.0,A8,Z,13.9,10.3,12.3,23.0,288.0,3.0,3.0
17,2020,ASTON MARTIN,DB11 V8,MINICOMPACT,4.0,8.0,A8,Z,13.0,9.8,11.5,25.0,271.0,4.0,3.0
18,2020,ASTON MARTIN,DB11 AMR,MINICOMPACT,5.2,12.0,A8,Z,15.5,10.6,13.3,21.0,312.0,3.0,3.0
19,2020,ASTON MARTIN,DBS SUPERLEGGERA,MINICOMPACT,5.2,12.0,A8,Z,16.4,10.7,13.8,20.0,324.0,3.0,3.0
20,2020,ASTON MARTIN,VANTAGE V8,TWO-SEATER,4.0,8.0,A8,Z,13.1,9.6,11.5,25.0,270.0,4.0,3.0
21,2020,ASTON MARTIN,VANTAGE V8,TWO-SEATER,4.0,8.0,M7,Z,16.7,11.2,14.2,20.0,333.0,3.0,3.0
22,2020,AUDI,A3,SUBCOMPACT,2.0,4.0,AM7,X,8.8,6.5,7.8,36.0,182.0,7.0,7.0
23,2020,AUDI,A3 QUATTRO,SUBCOMPACT,2.0,4.0,AM7,X,10.8,8.0,9.5,30.0,224.0,5.0,7.0
24,2020,AUDI,A3 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4.0,AM7,X,10.8,8.0,9.5,30.0,224.0,5.0,7.0
25,2020,AUDI,A4 QUATTRO,COMPACT,2.0,4.0,AM7,Z,10.0,7.3,8.8,32.0,205.0,6.0,3.0
26,2020,AUDI,A4 ALLROAD QUATTRO,STATION WAGON: SMALL,2.0,4.0,AM7,Z,10.0,7.4,8.8,32.0,206.0,6.0,3.0
27,2020,AUDI,A5 QUATTRO,SUBCOMPACT,2.0,4.0,AM7,Z,10.0,7.3,8.8,32.0,205.0,6.0,3.0
28,2020,AUDI,A5 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4.0,AM7,Z,10.0,7.4,8.8,32.0,206.0,6.0,3.0
29,2020,AUDI,A5 SPORTBACK QUATTRO,MID-SIZE,2.0,4.0,AM7,Z,10.0,7.3,8.8,32.0,205.0,6.0,3.0
30,2020,AUDI,A6 QUATTRO ,MID-SIZE,2.0,4.0,AM7,Z,9.8,7.4,8.7,32.0,205.0,6.0,5.0
31,2020,AUDI,A6 QUATTRO ,MID-SIZE,3.0,6.0,AM7,Z,10.9,8.2,9.7,29.0,227.0,5.0,5.0
32,2020,AUDI,A6 ALLROAD ,STATION WAGON: MID-SIZE,3.0,6.0,AM7,Z,11.8,9.1,10.6,27.0,247.0,4.0,5.0
33,2020,AUDI,A7 QUATTRO,MID-SIZE,3.0,6.0,AM7,Z,10.9,8.2,9.7,29.0,227.0,5.0,5.0
34,2020,AUDI,A8L ,FULL-SIZE,3.0,6.0,AS8,Z,13.5,8.9,11.5,25.0,267.0,4.0,5.0
35,2020,AUDI,A8L ,FULL-SIZE,4.0,8.0,AS8,Z,15.4,10.4,13.2,21.0,308.0,3.0,3.0
36,2020,AUDI,Q3 QUATTRO,SUV: SMALL,2.0,4.0,AS8,X,12.3,8.6,10.6,27.0,248.0,4.0,7.0
37,2020,AUDI,Q5,SUV: SMALL,2.0,4.0,AM7,Z,10.7,8.4,9.7,29.0,226.0,5.0,5.0
38,2020,AUDI,Q7,SUV: STANDARD,2.0,4.0,AS8,Z,12.4,10.1,11.3,25.0,264.0,4.0,3.0
39,2020,AUDI,Q7,SUV: STANDARD,3.0,6.0,AS8,Z,13.8,11.4,12.7,22.0,296.0,3.0,5.0
40,2020,AUDI,Q8,SUV: STANDARD,3.0,6.0,AS8,Z,13.8,11.4,12.7,22.0,296.0,3.0,5.0
41,2020,AUDI,R8 COUPE,TWO-SEATER,5.2,10.0,AM7,Z,17.5,11.7,14.9,19.0,347.0,2.0,1.0
42,2020,AUDI,R8 SPYDER,TWO-SEATER,5.2,10.0,AM7,Z,17.5,11.7,14.9,19.0,347.0,2.0,1.0
43,2020,AUDI,RS 3,SUBCOMPACT,2.5,5.0,AM7,Z,12.1,8.4,10.4,27.0,243.0,5.0,3.0
44,2020,AUDI,RS Q8,SUV: STANDARD,4.0,8.0,AS8,Z,18.0,12.3,15.4,18.0,360.0,2.0,3.0
45,2020,AUDI,S3,SUBCOMPACT,2.0,4.0,AM7,Z,10.7,8.0,9.5,30.0,222.0,5.0,3.0
46,2020,AUDI,S4,COMPACT,3.0,6.0,AS8,Z,11.8,8.9,10.5,27.0,245.0,5.0,5.0
47,2020,AUDI,S5,SUBCOMPACT,3.0,6.0,AS8,Z,11.8,8.9,10.5,27.0,245.0,5.0,5.0
48,2020,AUDI,S5 CABRIOLET,SUBCOMPACT,3.0,6.0,AS8,Z,12.1,9.1,10.8,26.0,252.0,4.0,5.0
49,2020,AUDI,S5 SPORTBACK,MID-SIZE,3.0,6.0,AS8,Z,11.8,8.9,10.5,27.0,245.0,5.0,5.0
50,2020,AUDI,S6,MID-SIZE,2.9,6.0,AS8,Z,12.9,8.5,10.9,26.0,255.0,4.0,5.0
51,2020,AUDI,S7,MID-SIZE,2.9,6.0,AS8,Z,12.9,8.5,10.9,26.0,255.0,4.0,5.0
52,2020,AUDI,S8,FULL-SIZE,4.0,8.0,AS8,Z,17.6,10.7,14.5,19.0,339.0,2.0,3.0
53,2020,AUDI,SQ5,SUV: SMALL,3.0,6.0,AS8,Z,13.1,10.3,11.8,24.0,276.0,4.0,5.0
54,2020,AUDI,SQ7,SUV: STANDARD,4.0,8.0,AS8,Z,16.0,11.0,13.7,21.0,321.0,3.0,3.0
55,2020,AUDI,SQ8,SUV: STANDARD,4.0,8.0,AS8,Z,15.8,11.4,13.8,20.0,322.0,3.0,3.0
56,2020,AUDI,TT COUPE QUATTRO,SUBCOMPACT,2.0,4.0,AM7,X,10.3,7.7,9.1,31.0,213.0,5.0,7.0
57,2020,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,2.0,4.0,AM7,X,10.3,7.7,9.1,31.0,213.0,5.0,7.0
58,2020,AUDI,TT RS,SUBCOMPACT,2.5,5.0,AM7,Z,12.1,8.2,10.3,27.0,241.0,5.0,3.0
59,2020,AUDI,TTS COUPE,SUBCOMPACT,2.0,4.0,AM7,Z,10.4,8.2,9.4,30.0,220.0,5.0,3.0
60,2020,BENTLEY,BENTAYGA,SUV: STANDARD,4.0,8.0,AS8,Z,16.4,10.1,13.6,21.0,315.0,3.0,3.0
61,2020,BENTLEY,BENTAYGA,SUV: STANDARD,6.0,12.0,AS8,Z,20.0,13.8,17.2,16.0,401.0,1.0,3.0
62,2020,BENTLEY,CONTINENTAL GT,COMPACT,4.0,8.0,AM8,Z,15.1,9.1,12.4,23.0,291.0,3.0,3.0
63,2020,BENTLEY,CONTINENTAL GT,COMPACT,6.0,12.0,AM8,Z,19.0,11.6,15.7,18.0,364.0,2.0,3.0
64,2020,BENTLEY,CONTINENTAL GT CONVERTIBLE,SUBCOMPACT,4.0,8.0,AM8,Z,15.1,9.1,12.4,23.0,291.0,3.0,3.0
65,2020,BENTLEY,CONTINENTAL GT CONVERTIBLE,SUBCOMPACT,6.0,12.0,AM8,Z,19.2,12.2,16.0,18.0,373.0,2.0,3.0
66,2020,BENTLEY,FLYING SPUR,MID-SIZE,6.0,12.0,AM8,Z,19.2,12.2,16.0,18.0,373.0,2.0,3.0
67,2020,BENTLEY,MULSANNE,MID-SIZE,6.8,8.0,AS8,Z,24.5,14.4,20.0,14.0,465.0,1.0,1.0
68,2020,BMW,228I XDRIVE GRAN COUPE,COMPACT,2.0,4.0,AS8,Z,10.2,7.2,8.8,32.0,205.0,6.0,7.0
69,2020,BMW,230I CABRIOLET,SUBCOMPACT,2.0,4.0,AS8,Z,10.1,7.0,8.7,32.0,204.0,6.0,7.0
70,2020,BMW,230I XDRIVE CABRIOLET,SUBCOMPACT,2.0,4.0,AS8,Z,10.9,7.5,9.4,30.0,219.0,5.0,7.0
71,2020,BMW,230I COUPE,SUBCOMPACT,2.0,4.0,AS8,Z,9.5,7.4,8.5,33.0,200.0,6.0,7.0
72,2020,BMW,230I XDRIVE COUPE,SUBCOMPACT,2.0,4.0,AS8,Z,10.9,7.5,9.4,30.0,219.0,5.0,7.0
73,2020,BMW,330I XDRIVE SEDAN,COMPACT,2.0,4.0,AS8,Z,9.5,6.9,8.3,34.0,195.0,6.0,7.0
74,2020,BMW,430I XDRIVE CABRIOLET,SUBCOMPACT,2.0,4.0,AS8,Z,10.6,7.3,9.1,31.0,213.0,5.0,7.0
75,2020,BMW,430I COUPE,COMPACT,2.0,4.0,AS8,Z,10.1,7.0,8.7,32.0,204.0,6.0,7.0
76,2020,BMW,430I XDRIVE COUPE,COMPACT,2.0,4.0,AS8,Z,10.9,7.5,9.4,30.0,219.0,5.0,7.0
77,2020,BMW,430I XDRIVE GRAN COUPE,COMPACT,2.0,4.0,AS8,Z,10.9,7.5,9.4,30.0,219.0,5.0,7.0
78,2020,BMW,440I XDRIVE CABRIOLET,SUBCOMPACT,3.0,6.0,AS8,Z,12.4,8.5,10.7,26.0,249.0,4.0,3.0
79,2020,BMW,440I COUPE,COMPACT,3.0,6.0,AS8,Z,11.4,8.1,9.9,29.0,231.0,5.0,3.0
80,2020,BMW,440I XDRIVE COUPE,COMPACT,3.0,6.0,AS8,Z,11.4,8.3,10.0,28.0,233.0,5.0,3.0
81,2020,BMW,440I XDRIVE COUPE,COMPACT,3.0,6.0,M6,Z,13.0,8.5,11.0,26.0,257.0,4.0,3.0
82,2020,BMW,440I XDRIVE GRAN COUPE,COMPACT,3.0,6.0,AS8,Z,11.4,8.3,10.0,28.0,233.0,5.0,3.0
83,2020,BMW,530I XDRIVE SEDAN,MID-SIZE,2.0,4.0,AS8,Z,9.9,7.5,8.8,32.0,206.0,6.0,7.0
84,2020,BMW,540I XDRIVE SEDAN,MID-SIZE,3.0,6.0,AS8,Z,10.7,8.1,9.5,30.0,222.0,5.0,5.0
85,2020,BMW,750I XDRIVE SEDAN,FULL-SIZE,4.4,8.0,AS8,Z,14.5,9.9,12.4,23.0,290.0,3.0,3.0
86,2020,BMW,750LI XDRIVE SEDAN,FULL-SIZE,4.4,8.0,AS8,Z,14.5,9.9,12.4,23.0,290.0,3.0,3.0
87,2020,BMW,ALPINA B7 XDRIVE,FULL-SIZE,4.4,8.0,AS8,Z,14.5,9.9,12.4,23.0,290.0,3.0,3.0
88,2020,BMW,M2 COMPETITION,SUBCOMPACT,3.0,6.0,AM7,Z,14.1,10.3,12.4,23.0,290.0,3.0,3.0
89,2020,BMW,M2 COMPETITION,SUBCOMPACT,3.0,6.0,M6,Z,13.4,9.6,11.7,24.0,273.0,4.0,3.0
90,2020,BMW,M235I XDRIVE GRAN COUPE,COMPACT,2.0,4.0,AS8,Z,10.3,7.3,9.0,31.0,208.0,6.0,3.0
91,2020,BMW,M240I CABRIOLET,SUBCOMPACT,3.0,6.0,AS8,Z,11.4,8.1,9.9,29.0,231.0,5.0,3.0
92,2020,BMW,M240I CABRIOLET,SUBCOMPACT,3.0,6.0,M6,Z,12.7,8.8,10.9,26.0,255.0,4.0,3.0
93,2020,BMW,M240I XDRIVE CABRIOLET,SUBCOMPACT,3.0,6.0,AS8,Z,11.4,8.3,10.0,28.0,233.0,5.0,3.0
94,2020,BMW,M240I COUPE,SUBCOMPACT,3.0,6.0,AS8,Z,11.4,8.1,9.9,29.0,231.0,5.0,3.0
95,2020,BMW,M240I COUPE M PERFORMANCE,SUBCOMPACT,3.0,6.0,AS8,Z,11.4,8.1,9.9,29.0,231.0,5.0,3.0
96,2020,BMW,M240I COUPE,SUBCOMPACT,3.0,6.0,M6,Z,12.7,8.8,10.9,26.0,255.0,4.0,3.0
97,2020,BMW,M240I COUPE M PERFORMANCE,SUBCOMPACT,3.0,6.0,M6,Z,12.7,8.8,10.9,26.0,255.0,4.0,3.0
98,2020,BMW,M240I XDRIVE COUPE,SUBCOMPACT,3.0,6.0,AS8,Z,11.4,8.3,10.0,28.0,233.0,5.0,3.0
99,2020,BMW,M240I XDRIVE COUPE M PERFORMANCE,SUBCOMPACT,3.0,6.0,AS8,Z,11.4,8.3,10.0,28.0,233.0,5.0,3.0
100,2020,BMW,M340I XDRIVE SEDAN,COMPACT,3.0,6.0,AS8,Z,11.4,8.3,10.0,28.0,233.0,5.0,5.0
101,2020,BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6.0,AM7,Z,14.5,10.5,12.7,22.0,299.0,3.0,3.0
102,2020,BMW,M4 CABRIOLET COMPETITION,SUBCOMPACT,3.0,6.0,AM7,Z,14.5,10.5,12.7,22.0,299.0,3.0,3.0
103,2020,BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6.0,M6,Z,13.8,9.4,11.9,24.0,280.0,4.0,3.0
104,2020,BMW,M4 CABRIOLET COMPETITION,SUBCOMPACT,3.0,6.0,M6,Z,13.8,9.4,11.9,24.0,280.0,4.0,3.0
105,2020,BMW,M4 COUPE,COMPACT,3.0,6.0,AM7,Z,14.1,10.3,12.4,23.0,290.0,3.0,3.0
106,2020,BMW,M4 COUPE COMPETITION,COMPACT,3.0,6.0,AM7,Z,14.1,10.3,12.4,23.0,290.0,3.0,3.0
107,2020,BMW,M4 COUPE,COMPACT,3.0,6.0,M6,Z,13.4,9.6,11.7,24.0,273.0,4.0,3.0
108,2020,BMW,M4 COUPE COMPETITION,COMPACT,3.0,6.0,M6,Z,13.4,9.6,11.7,24.0,273.0,4.0,3.0
109,2020,BMW,M4 CS,COMPACT,3.0,6.0,AM7,Z,14.1,10.3,12.4,23.0,290.0,3.0,3.0
110,2020,BMW,M5 SEDAN,MID-SIZE,4.4,8.0,AS8,Z,16.0,11.0,13.8,20.0,322.0,3.0,3.0
111,2020,BMW,M5 COMPETITION,MID-SIZE,4.4,8.0,AS8,Z,16.0,11.0,13.8,20.0,322.0,3.0,3.0
112,2020,BMW,M550I XDRIVE SEDAN,MID-SIZE,4.4,8.0,AS8,Z,13.6,9.3,11.7,24.0,273.0,4.0,3.0
113,2020,BMW,M760I XDRIVE SEDAN,FULL-SIZE,6.6,12.0,AS8,Z,17.8,11.9,15.1,19.0,354.0,2.0,3.0
114,2020,BMW,M8 CABRIOLET,SUBCOMPACT,4.4,8.0,AS8,Z,16.0,11.0,13.8,20.0,322.0,3.0,3.0
115,2020,BMW,M8 CABRIOLET COMPETITION,SUBCOMPACT,4.4,8.0,AS8,Z,16.0,11.0,13.8,20.0,322.0,3.0,3.0
116,2020,BMW,M8 COUPE,SUBCOMPACT,4.4,8.0,AS8,Z,16.0,11.0,13.8,20.0,322.0,3.0,3.0
117,2020,BMW,M8 COUPE COMPETITION,SUBCOMPACT,4.4,8.0,AS8,Z,16.0,11.0,13.8,20.0,322.0,3.0,3.0
118,2020,BMW,M8 GRAN COUPE,MID-SIZE,4.4,8.0,AS8,Z,16.0,11.0,13.8,20.0,322.0,3.0,3.0
119,2020,BMW,M8 GRAN COUPE COMPETITION,MID-SIZE,4.4,8.0,AS8,Z,16.0,11.0,13.8,20.0,322.0,3.0,3.0
120,2020,BMW,M850I XDRIVE CABRIOLET,SUBCOMPACT,4.4,8.0,AS8,Z,14.5,9.9,12.4,23.0,290.0,3.0,3.0
121,2020,BMW,M850I XDRIVE COUPE,SUBCOMPACT,4.4,8.0,AS8,Z,13.6,9.3,11.7,24.0,273.0,4.0,3.0
122,2020,BMW,M850I XDRIVE GRAN COUPE,MID-SIZE,4.4,8.0,AS8,Z,14.5,9.9,12.4,23.0,290.0,3.0,3.0
123,2020,BMW,X1 XDRIVE28I,SUV: SMALL,2.0,4.0,AS8,Z,10.3,7.7,9.1,31.0,213.0,5.0,7.0
124,2020,BMW,X2 XDRIVE28I,SUV: SMALL,2.0,4.0,AS8,Z,9.9,7.6,8.8,32.0,207.0,6.0,7.0
125,2020,BMW,X2 M35I,SUV: SMALL,2.0,4.0,AS8,Z,10.0,7.8,9.0,31.0,210.0,5.0,3.0
126,2020,BMW,X3 XDRIVE30I,SUV: SMALL,2.0,4.0,AS8,Z,10.0,8.2,9.2,31.0,215.0,5.0,7.0
127,2020,BMW,X3 M,SUV: SMALL,3.0,6.0,AS8,Z,16.6,12.1,14.6,19.0,339.0,2.0,3.0
128,2020,BMW,X3 M COMPETITION,SUV: SMALL,3.0,6.0,AS8,Z,16.6,12.1,14.6,19.0,339.0,2.0,3.0
129,2020,BMW,X3 M40I,SUV: SMALL,3.0,6.0,AS8,Z,11.3,8.7,10.1,28.0,235.0,5.0,5.0
130,2020,BMW,X4 XDRIVE30I,SUV: SMALL,2.0,4.0,AS8,Z,10.0,8.2,9.2,31.0,215.0,5.0,7.0
131,2020,BMW,X4 M,SUV: SMALL,3.0,6.0,AS8,Z,16.6,12.1,14.6,19.0,339.0,2.0,3.0
132,2020,BMW,X4 M COMPETITION,SUV: SMALL,3.0,6.0,AS8,Z,16.6,12.1,14.6,19.0,339.0,2.0,3.0
133,2020,BMW,X4 M40I,SUV: SMALL,3.0,6.0,AS8,Z,11.3,8.7,10.1,28.0,235.0,5.0,5.0
134,2020,BMW,X5 XDRIVE40I,SUV: STANDARD,3.0,6.0,AS8,Z,11.7,9.1,10.5,27.0,245.0,5.0,3.0
135,2020,BMW,X5 XDRIVE50I,SUV: STANDARD,4.4,8.0,AS8,Z,14.5,10.7,12.8,22.0,302.0,3.0,3.0
136,2020,BMW,X5 M50I,SUV: STANDARD,4.4,8.0,AS8,Z,14.5,10.7,12.8,22.0,302.0,3.0,3.0
137,2020,BMW,X6 XDRIVE40I,SUV: STANDARD,3.0,6.0,AS8,Z,11.7,9.1,10.5,27.0,245.0,5.0,3.0
138,2020,BMW,X6 M50I,SUV: STANDARD,4.4,8.0,AS8,Z,14.5,10.7,12.8,22.0,302.0,3.0,3.0
139,2020,BMW,X7 XDRIVE40I,SUV: STANDARD,3.0,6.0,AS8,Z,12.0,9.4,10.8,26.0,254.0,4.0,3.0
140,2020,BMW,X7 XDRIVE50I,SUV: STANDARD,4.4,8.0,AS8,Z,15.5,11.4,13.6,21.0,318.0,3.0,3.0
141,2020,BMW,X7 M50I,SUV: STANDARD,4.4,8.0,AS8,Z,15.5,11.4,13.6,21.0,318.0,3.0,3.0
142,2020,BMW,Z4 SDRIVE30I,TWO-SEATER,2.0,4.0,AS8,Z,9.5,7.4,8.5,33.0,200.0,6.0,7.0
143,2020,BMW,Z4 M40I,TWO-SEATER,3.0,6.0,AS8,Z,10.3,8.0,9.3,30.0,216.0,5.0,5.0
144,2020,BUGATTI,CHIRON,TWO-SEATER,8.0,16.0,AM7,Z,26.8,16.6,22.2,13.0,522.0,1.0,1.0
145,2020,BUGATTI,DIVO,TWO-SEATER,8.0,16.0,AM7,Z,27.2,18.0,23.0,12.0,537.0,1.0,1.0
146,2020,BUICK,ENCLAVE,SUV: STANDARD,3.6,6.0,A9,X,13.0,9.1,11.2,25.0,263.0,4.0,6.0
147,2020,BUICK,ENCLAVE AWD,SUV: STANDARD,3.6,6.0,A9,X,13.6,9.6,11.8,24.0,277.0,4.0,6.0
148,2020,BUICK,ENCORE,SUV: SMALL,1.4,4.0,AS6,X,9.4,7.8,8.7,32.0,204.0,6.0,5.0
149,2020,BUICK,ENCORE AWD,SUV: SMALL,1.4,4.0,AS6,X,10.0,8.0,9.1,31.0,214.0,5.0,5.0
150,2020,BUICK,ENCORE GX,SUV: SMALL,1.2,3.0,AV,X,9.0,7.7,8.4,34.0,198.0,6.0,7.0
151,2020,BUICK,ENCORE GX AWD,SUV: SMALL,1.3,3.0,A9,X,9.0,8.0,8.5,33.0,199.0,6.0,7.0
152,2020,BUICK,ENVISION AWD,SUV: SMALL,2.0,4.0,A9,Z,11.7,9.4,10.7,26.0,250.0,4.0,5.0
153,2020,BUICK,ENVISION AWD,SUV: SMALL,2.5,4.0,A6,X,11.1,8.6,10.0,28.0,234.0,5.0,5.0
154,2020,BUICK,REGAL,MID-SIZE,2.0,4.0,AS9,Z,10.3,7.4,9.0,31.0,211.0,5.0,5.0
155,2020,BUICK,REGAL AWD,MID-SIZE,2.0,4.0,AS8,Z,11.0,8.0,9.6,29.0,227.0,5.0,5.0
156,2020,BUICK,REGAL AWD,MID-SIZE,3.6,6.0,AS9,X,12.5,8.8,10.9,26.0,255.0,4.0,6.0
157,2020,CADILLAC,CT4,COMPACT,2.0,4.0,AS8,Z,10.1,6.8,8.7,32.0,203.0,6.0,6.0
158,2020,CADILLAC,CT4,COMPACT,2.7,4.0,AS10,Z,11.5,8.0,9.9,29.0,232.0,5.0,6.0
159,2020,CADILLAC,CT4 AWD,COMPACT,2.0,4.0,AS8,Z,10.4,7.4,9.1,31.0,213.0,5.0,6.0
160,2020,CADILLAC,CT4 AWD,COMPACT,2.7,4.0,AS10,Z,11.7,8.4,10.2,28.0,238.0,5.0,6.0
161,2020,CADILLAC,CT4-V,COMPACT,2.7,4.0,AS10,Z,11.5,8.2,10.0,28.0,234.0,5.0,6.0
162,2020,CADILLAC,CT4-V AWD,COMPACT,2.7,4.0,AS10,Z,11.7,8.4,10.2,28.0,238.0,5.0,6.0
163,2020,CADILLAC,CT5,MID-SIZE,2.0,4.0,AS10,Z,10.4,7.3,9.0,31.0,209.0,5.0,6.0
164,2020,CADILLAC,CT5,MID-SIZE,3.0,6.0,AS10,Z,12.6,9.1,11.0,26.0,256.0,4.0,5.0
165,2020,CADILLAC,CT5 AWD,MID-SIZE,2.0,4.0,AS10,Z,11.0,7.7,9.5,30.0,221.0,5.0,6.0
166,2020,CADILLAC,CT5 AWD,MID-SIZE,3.0,6.0,AS10,Z,13.3,9.3,11.5,25.0,268.0,4.0,5.0
167,2020,CADILLAC,CT5-V,MID-SIZE,3.0,6.0,AS10,Z,13.1,9.1,11.3,25.0,263.0,4.0,5.0
168,2020,CADILLAC,CT5-V AWD,MID-SIZE,3.0,6.0,AS10,Z,13.8,9.4,11.8,24.0,276.0,4.0,5.0
169,2020,CADILLAC,CT6 AWD,FULL-SIZE,3.6,6.0,AS10,X,12.9,8.7,11.0,26.0,259.0,4.0,5.0
170,2020,CADILLAC,CT6 AWD,FULL-SIZE,4.2,8.0,AS10,Z,17.3,9.5,13.8,20.0,324.0,3.0,3.0
171,2020,CADILLAC,ESCALADE 4WD,SUV: STANDARD,6.2,8.0,A10,Z,16.7,11.1,14.2,20.0,333.0,3.0,3.0
172,2020,CADILLAC,XT4,SUV: SMALL,2.0,4.0,AS9,Z,9.8,7.8,8.9,32.0,209.0,5.0,6.0
173,2020,CADILLAC,XT4 AWD,SUV: SMALL,2.0,4.0,AS9,Z,10.9,8.2,9.7,29.0,227.0,5.0,6.0
174,2020,CADILLAC,XT5,SUV: SMALL,2.0,4.0,AS9,Z,11.0,8.3,9.8,29.0,227.0,5.0,6.0
175,2020,CADILLAC,XT5 AWD,SUV: SMALL,2.0,4.0,AS9,Z,11.2,8.9,10.1,28.0,235.0,5.0,6.0
176,2020,CADILLAC,XT5 AWD,SUV: SMALL,3.6,6.0,AS9,X,13.4,9.4,11.6,24.0,270.0,4.0,6.0
177,2020,CADILLAC,XT6 AWD,SUV: SMALL,3.6,6.0,AS9,X,13.5,9.7,11.8,24.0,277.0,4.0,6.0
178,2020,CHEVROLET,BLAZER,SUV: SMALL,2.0,4.0,A9,X,11.0,8.3,9.8,29.0,225.0,5.0,6.0
179,2020,CHEVROLET,BLAZER,SUV: SMALL,2.5,4.0,A9,X,11.3,8.9,10.2,28.0,238.0,5.0,5.0
180,2020,CHEVROLET,BLAZER AWD,SUV: SMALL,2.0,4.0,A9,X,11.3,8.7,10.1,28.0,232.0,5.0,6.0
181,2020,CHEVROLET,BLAZER AWD,SUV: SMALL,3.6,6.0,A9,X,13.1,9.4,11.4,25.0,269.0,4.0,6.0
182,2020,CHEVROLET,CAMARO,SUBCOMPACT,2.0,4.0,AS8,Z,10.9,7.6,9.4,30.0,219.0,5.0,5.0
183,2020,CHEVROLET,CAMARO,SUBCOMPACT,2.0,4.0,M6,Z,11.9,7.9,10.1,28.0,235.0,5.0,5.0
184,2020,CHEVROLET,CAMARO,SUBCOMPACT,3.6,6.0,AS10,X,12.5,8.1,10.5,27.0,247.0,4.0,6.0
185,2020,CHEVROLET,CAMARO,SUBCOMPACT,3.6,6.0,M6,X,14.3,9.0,11.9,24.0,280.0,4.0,6.0
186,2020,CHEVROLET,CAMARO SS,SUBCOMPACT,6.2,8.0,AS10,Z,14.6,8.9,12.1,23.0,282.0,4.0,1.0
187,2020,CHEVROLET,CAMARO SS,SUBCOMPACT,6.2,8.0,M6,Z,14.9,9.9,12.6,22.0,296.0,3.0,1.0
188,2020,CHEVROLET,CAMARO ZL1,SUBCOMPACT,6.2,8.0,AS10,Z,18.3,11.2,15.1,19.0,355.0,2.0,1.0
189,2020,CHEVROLET,CAMARO ZL1,SUBCOMPACT,6.2,8.0,M6,Z,17.2,12.0,14.8,19.0,349.0,2.0,1.0
190,2020,CHEVROLET,COLORADO,PICKUP TRUCK: SMALL,2.5,4.0,A6,X,12.1,9.2,10.8,26.0,252.0,4.0,5.0
191,2020,CHEVROLET,COLORADO,PICKUP TRUCK: SMALL,2.8,4.0,A6,D,11.8,7.9,10.1,28.0,270.0,4.0,3.0
